Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,Citation,Created in,Documentation,Example,File extension,has format,has function,has identifier,has input,has output,has topic,Hide in subset,http://data.bioontology.org/metadata/prefixIRI,http://edamontology.org/next_id,http://edamontology.org/noClue,http://purl.obolibrary.org/obo/date,http://purl.obolibrary.org/obo/default-relationship-id-prefix,http://purl.obolibrary.org/obo/edam#data,http://purl.obolibrary.org/obo/edam#edam,http://purl.obolibrary.org/obo/edam#events,http://purl.obolibrary.org/obo/edam#formats,http://purl.obolibrary.org/obo/edam#identifiers,http://purl.obolibrary.org/obo/edam#obsolete,http://purl.obolibrary.org/obo/edam#operations,http://purl.obolibrary.org/obo/edam#topics,http://purl.obolibrary.org/obo/idspace,http://purl.obolibrary.org/obo/is_anti_symmetric,http://purl.obolibrary.org/obo/is_metadata_tag,http://purl.obolibrary.org/obo/is_reflexive,http://purl.obolibrary.org/obo/is_symmetric,http://purl.obolibrary.org/obo/namespace,http://purl.obolibrary.org/obo/remark,http://purl.obolibrary.org/obo/transitive_over,http://purl.org/dc/elements/1.1/contributor,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/format,http://purl.org/dc/elements/1.1/title,http://usefulinc.com/ns/doap#Version,http://www.geneontology.org/formats/oboInOwl#consider,http://www.geneontology.org/formats/oboInOwl#hasAlternativeId,http://www.geneontology.org/formats/oboInOwl#hasBroadSynonym,http://www.geneontology.org/formats/oboInOwl#hasDbXref,http://www.geneontology.org/formats/oboInOwl#hasDefinition,http://www.geneontology.org/formats/oboInOwl#hasExactSynonym,http://www.geneontology.org/formats/oboInOwl#hasNarrowSynonym,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,http://www.geneontology.org/formats/oboInOwl#hasSubset,http://www.geneontology.org/formats/oboInOwl#inSubset,http://www.geneontology.org/formats/oboInOwl#isCyclic,http://www.geneontology.org/formats/oboInOwl#replacedBy,http://www.geneontology.org/formats/oboInOwl#savedBy,http://www.geneontology.org/formats/oboInOwl#SubsetProperty,http://xmlns.com/foaf/0.1/page,is format of,is function of,is identifier of,is input of,is output of,is topic of,isdebtag,Media type,Obsolete since,Regular expression,Related term
http://edamontology.org/topic_____Soft_x-ray_tomography,Soft x-ray tomography,SXT|Synchrotron x-ray tomographic microscopy|Cryo soft x-ray tomography|Synchrotron x-ray tomography|Cryo SXT,,FALSE,,,http://edamontology.org/topic_3452,,,,,,,,,,,,,topic_____Soft_x-ray_tomography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SXT,Synchrotron x-ray tomographic microscopy|Cryo soft x-ray tomography|Synchrotron x-ray tomography|Cryo SXT,,,,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____Total_internal_reflection_fluorescence_microscopy,Total internal reflection fluorescence microscopy,TIRF|TIRFM,Type of microscopy using a high angle of incidence of a laser to produce an evanescent field to selectively excite fluorophores in close proximity to the coverslip.,FALSE,,,http://edamontology.org/topic_Fluorescent_microscopy|http://edamontology.org/topic__RBsSZve5PnQFO3scMDWo9f0,,,,,,,,,,,,,topic_____Total_internal_reflection_fluorescence_microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type of microscopy using a high angle of incidence of a laser to produce an evanescent field to selectively excite fluorophores in close proximity to the coverslip.,TIRF|TIRFM,,,,,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____Traction_force_microscopy,Traction force microscopy,,,FALSE,,,http://edamontology.org/topic_____Force_microscopy,,,,,,,,,,,,,topic_____Traction_force_microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____X-ray_microscopy,X-ray microscopy,X-ray microscope,An x-ray microscope uses radiation in the soft x-ray band (approximately 0.2-20 nm wavelength) to produce magnified images.,FALSE,,,http://edamontology.org/topic_Microscopy,,,,,,,,,,,,,topic_____X-ray_microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An x-ray microscope uses radiation in the soft x-ray band (approximately 0.2-20 nm wavelength) to produce magnified images.,,,,,,,,,,,,,,,,,,,,,X-ray microscope
http://edamontology.org/topic____Multimodal_imaging,Multimodal imaging,Multisensor imaging|Correlative imaging|Hybrid imaging,Utilizing different imaging modalities in combination,FALSE,,,http://edamontology.org/topic_3382,,,,,,,,,,,,,topic____Multimodal_imaging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multisensor imaging,Correlative imaging|Hybrid imaging,,,,,,,,,,,,,,,,,,,
http://edamontology.org/topic___F%C3%B6rster_resonance_energy_transfer,Förster resonance energy transfer,FRET|Fluorescence resonance energy transfer,FRET allows to study the distance between light sensitive molecules by monitoring the transfer of energy between them.,FALSE,,,http://edamontology.org/topic_Fluorescent_microscopy,,,,,,,,,,,,,B6rster_resonance_energy_transfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRET allows to study the distance between light sensitive molecules by monitoring the transfer of energy between them.,FRET|Fluorescence resonance energy transfer,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic___Fluctuation_based_microscopy,Fluctuation based microscopy,SOFI|Super resolution optical fluctuation imaging|Super resolution radial fluctuations|SRRF|Photobleaching microscopy with non-linear processing|PiMP,,FALSE,,,http://edamontology.org/topic_Fluorescent_microscopy,,,,,,,,,,,,,topic___Fluctuation_based_microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOFI|Super resolution optical fluctuation imaging|Super resolution radial fluctuations|SRRF|Photobleaching microscopy with non-linear processing|PiMP,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic___Fluorescence_correlative_spectroscopy,Fluorescence correlation spectroscopy,FCS|FLCS|FCCS|Fluorescence Lifetime Correlation Microscopy|Fluorescence cross-correlation spectroscopy,"FCS measures fluctuations of fluorescence in a volume, providing after analysis physical parameters of the sample such as diffusion coefficient or concentration.",FALSE,,,http://edamontology.org/topic_Fluorescent_microscopy|http://edamontology.org/topic__RBfI2XgIsxcfKonPPluKAhK,,,,,,,,,,,,,topic___Fluorescence_correlative_spectroscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FCS measures fluctuations of fluorescence in a volume, providing after analysis physical parameters of the sample such as diffusion coefficient or concentration.",FCS,,FLCS|FCCS|Fluorescence Lifetime Correlation Microscopy|Fluorescence cross-correlation spectroscopy,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic___Fluorescence_lifetime_imaging,Fluorescence lifetime imaging microscopy,FLIM,Fluorescence microscopy technique based on recording the lifetime of emission of a sample rather than the intensity of emission.,FALSE,,,http://edamontology.org/topic_Fluorescent_microscopy,,,,,,,,,,,,,topic___Fluorescence_lifetime_imaging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fluorescence microscopy technique based on recording the lifetime of emission of a sample rather than the intensity of emission.,FLIM,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic___Fluorescence_recovery_after_photobleaching,Fluorescence recovery after photobleaching,FRAP|Fluorescence Localization after photobleaching|Fluorescence loss in photobleaching|FLIP|iFRAP|Inverse Fluorescence Recovery after photobleaching|FLAP,Microscopy method for studying kinetics of diffusion of molecules in a sample.,FALSE,,,http://edamontology.org/topic_Fluorescent_microscopy,,,,,,,,,,,,,topic___Fluorescence_recovery_after_photobleaching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microscopy method for studying kinetics of diffusion of molecules in a sample.,FRAP,,Fluorescence Localization after photobleaching|Fluorescence loss in photobleaching|FLIP|iFRAP|Inverse Fluorescence Recovery after photobleaching|FLAP,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic___Image_correlation_spectroscopy,Image correlation spectroscopy,ICS|Particle Image Correlation Spectroscopy|Raster Image Correlation Spectroscopy|RICS|PICS,,FALSE,,,http://edamontology.org/topic_Fluorescent_microscopy,,,,,,,,,,,,,topic___Image_correlation_spectroscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICS,,Particle Image Correlation Spectroscopy|Raster Image Correlation Spectroscopy|RICS|PICS,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic___Reinforcement_learning,Reinforcement learning,,,FALSE,,,http://edamontology.org/topic_3474,,,,,,,,,,,,,topic___Reinforcement_learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic___Supervised_learning,Supervised learning,,,FALSE,,,http://edamontology.org/topic_3474,,,,,,,,,,,,,topic___Supervised_learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic___Unsupervised_learning,Unsupervised learning,,,FALSE,,,http://edamontology.org/topic_3474,,,,,,,,,,,,,topic___Unsupervised_learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__R77vfEkRqjIenYUqhDPvdkM,Cryo fixation,,,FALSE,,,http://edamontology.org/topic__ReQzVVVh0IPyN0c1V5wQVO,,,,,,,,,,,,,topic__R77vfEkRqjIenYUqhDPvdkM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__R7LElbFkBgKS401YKsVtNck,Transmission electron microscopy,TEM|Transmission electron microscope,"In TEM, a beam of electrons is transmitted through an ultrathin sample (typically less than 100 nm thick). Transmitted electrons interact with the sample and are focused onto an imaging device such as a fluorescent screen, photographic film or camera.",FALSE,,,http://edamontology.org/topic_0611,,,,,,,,,,,,,topic__R7LElbFkBgKS401YKsVtNck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In TEM, a beam of electrons is transmitted through an ultrathin sample (typically less than 100 nm thick). Transmitted electrons interact with the sample and are focused onto an imaging device such as a fluorescent screen, photographic film or camera.",TEM,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,Transmission electron microscope
http://edamontology.org/topic__R7Vn7GbwtqVvGWNAMGdcNW1,Point-scanning microscopy,Laser scanning microscopy|Scanning probe microscopy,Microscopy techniques relying on the point by point imaging of the entire sample. This is typically performed with point illumination of the sample.,FALSE,,,http://edamontology.org/topic_3385,,,,,,,,,,,,,topic__R7Vn7GbwtqVvGWNAMGdcNW1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microscopy techniques relying on the point by point imaging of the entire sample. This is typically performed with point illumination of the sample.,,Laser scanning microscopy|Scanning probe microscopy,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__R7WRbf9Y8ySw9QWPwAjzcUa,In-vitro imaging,,,FALSE,,,http://edamontology.org/topic__RL4rPCXlIu9uzNrGcbcSNp,,,,,,,,,,,,,topic__R7WRbf9Y8ySw9QWPwAjzcUa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__R89wYXZ2735GXdn4m4GOT9n,Dark-field microscopy,,Contrast enhancing technique that relies on the exclusion from the image of light not diffracted by the sample.,FALSE,,,http://edamontology.org/topic__R9P5gEAm1wic4R2PcZ7ZpPA,,,,,,,,,,,,,topic__R89wYXZ2735GXdn4m4GOT9n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contrast enhancing technique that relies on the exclusion from the image of light not diffracted by the sample.,,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__R8nlu8VCuL5nvBFgOaGNHgT,Polarized light microscopy,,Microscopy technique taking advantage of the properties of birefringent samples illuminated polarized light and observed through a second polariser perpendicular to the first.,FALSE,,,http://edamontology.org/topic__R9P5gEAm1wic4R2PcZ7ZpPA,,,,,,,,,,,,,topic__R8nlu8VCuL5nvBFgOaGNHgT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microscopy technique taking advantage of the properties of birefringent samples illuminated polarized light and observed through a second polariser perpendicular to the first.,,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__R8oQpUEjKZjNQCTB4x3JQuJ,Single molecule localisation microscopy,SMLM|Single molecule localization microscopy|STORM|Direct stochastic optical reconstruction microscopy|Fluorescence Photoactivation Localisation Microscopy|GSDIM|PALM|Photoactivated Localization Microscopy|Photoactivated Localisation Microscopy|Fluorescence Photoactivation Localization Microscopy|Ground State Depletion Individual Molecule Return|dSTORM|Stochastic optical reconstruction microscopy,"SMLM is based on a temporal separation of the emission of fluorescent molecules, allowing a fitting and precise localisation of these molecules.",FALSE,,,http://edamontology.org/topic_Super-resolution_microscopy,,,,,,,,,,,,,topic__R8oQpUEjKZjNQCTB4x3JQuJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SMLM is based on a temporal separation of the emission of fluorescent molecules, allowing a fitting and precise localisation of these molecules.",SMLM|Single molecule localization microscopy,STORM|Direct stochastic optical reconstruction microscopy|Fluorescence Photoactivation Localisation Microscopy|GSDIM|PALM|Photoactivated Localization Microscopy|Photoactivated Localisation Microscopy|Fluorescence Photoactivation Localization Microscopy|Ground State Depletion Individual Molecule Return|dSTORM|Stochastic optical reconstruction microscopy,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__R8Ss4wIFt90wZ1yjFLfXyPM,Correlative light and electron microscopy,CLEM|Correlative light-electron microscopy|Integrated light and electron microscopy|Integrated light-electron microscopy,Correlative light and electron microscopy is the combination of light microscopy (typically fluorescence microscopy) and electron microscopy of the same sample.,FALSE,,,http://edamontology.org/topic_3385|http://edamontology.org/topic_0611|http://edamontology.org/topic____Multimodal_imaging,,,,,,,,,,,,,topic__R8Ss4wIFt90wZ1yjFLfXyPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correlative light and electron microscopy is the combination of light microscopy (typically fluorescence microscopy) and electron microscopy of the same sample.,CLEM|Correlative light-electron microscopy,Integrated light and electron microscopy|Integrated light-electron microscopy,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__R8XUtD89JCyeUaaVebe9Mkw,In-vivo imaging,,,FALSE,,,http://edamontology.org/topic__RL4rPCXlIu9uzNrGcbcSNp,,,,,,,,,,,,,topic__R8XUtD89JCyeUaaVebe9Mkw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__R96toeNl9iMp8oqv9augU84,In-silico reconstruction,Morphological reconstruction|3D reconstruction,,FALSE,,,http://edamontology.org/topic_0003,,,,,,,,,,,,,topic__R96toeNl9iMp8oqv9augU84,,,,,,,,,,,,,,,,,,,,,,,,,,,,Morphological reconstruction|3D reconstruction,,,,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__R9Cmje2ZUXyDW6aQAvFhwSM,Confocal microscopy,LSCM|Confocal laser scanning microscopy|CLSM|Laser scanning confocal microscopy,Microscopy restricted to objects which are in the same focal plane.,FALSE,,,http://edamontology.org/topic__R7Vn7GbwtqVvGWNAMGdcNW1,,,,,,,,,,,,,topic__R9Cmje2ZUXyDW6aQAvFhwSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microscopy restricted to objects which are in the same focal plane.,LSCM|Confocal laser scanning microscopy|CLSM|Laser scanning confocal microscopy,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__R9O3HmIAjoN5IqXXXRukzzr,Electron tomography,,Process of tilting a sample and collecting images formed at different angles in an electron beam in order to give enhanced 3D information about the sample.,FALSE,,,http://edamontology.org/topic__R7LElbFkBgKS401YKsVtNck,,,,,,,,,,,,,topic__R9O3HmIAjoN5IqXXXRukzzr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Process of tilting a sample and collecting images formed at different angles in an electron beam in order to give enhanced 3D information about the sample.,,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__R9P5gEAm1wic4R2PcZ7ZpPA,Transmission light microscopy,Widefield transmission light microscopy,Techniques in microscopy in which the sample is placed between the illumination source and the observer or recording device.,FALSE,,,http://edamontology.org/topic_3385,,,,,,,,,,,,,topic__R9P5gEAm1wic4R2PcZ7ZpPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Techniques in microscopy in which the sample is placed between the illumination source and the observer or recording device.,,Widefield transmission light microscopy,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__R9PtYz3fOHhRsnKnQzFIXff,Critical-point drying,Supercritical drying|CPD|Supercritical-point drying,,FALSE,,,http://edamontology.org/topic__ReQzVVVh0IPyN0c1V5wQVO,,,,,,,,,,,,,topic__R9PtYz3fOHhRsnKnQzFIXff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Supercritical drying|CPD|Supercritical-point drying,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__R9WwNqEL8rvkyBPk7GkDTYh,Photoacoustic tomography,Photoacoustic imaging|PAT,,FALSE,,,http://edamontology.org/topic_3452,,,,,,,,,,,,,topic__R9WwNqEL8rvkyBPk7GkDTYh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Photoacoustic imaging,,,PAT,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__R9zg34pnGmTyzPidJj9vfJt,Focused ion beam scanning electron microscopy,FIB-SEM,"Type of scanning electron microscopes performing cycles of ablation of the surface of the sample with an ion beam followed by imaging with an electron beam, therefore allowing the acquisition of 3-dimensional data.",FALSE,,,http://edamontology.org/topic__RBZsLMTdyuEDtVe2fge61l0,,,,,,,,,,,,,topic__R9zg34pnGmTyzPidJj9vfJt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Type of scanning electron microscopes performing cycles of ablation of the surface of the sample with an ion beam followed by imaging with an electron beam, therefore allowing the acquisition of 3-dimensional data.",FIB-SEM,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__RB4unXFUWvdBe91ihVAA9rR,Ex-vivo imaging,,,FALSE,,,http://edamontology.org/topic__RL4rPCXlIu9uzNrGcbcSNp,,,,,,,,,,,,,topic__RB4unXFUWvdBe91ihVAA9rR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__RBDp7HwdUBEjpS6PRjYfV2V,Bioimage informatics,Bioimage analysis,,FALSE,,,http://edamontology.org/topic_0003,,,,,,,,,,,,,topic__RBDp7HwdUBEjpS6PRjYfV2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bioimage analysis,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__RBfI2XgIsxcfKonPPluKAhK,Spectroscopy,Spectrometry,"Spectroscopy refers to the study of how radiated energy and matter interact. The energy is absorbed by the matter, creating an excited state. The interaction creates some form of electromagnetic waves (EM), often in the form of visible light, such as sparks.

Spectrometry deals with the measurement of a specific spectrum; essentially the application of spectroscopy so that there are quantifiable results that can then be assessed.",FALSE,,,http://edamontology.org/topic_3382,,,,,,,,,,,,,topic__RBfI2XgIsxcfKonPPluKAhK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Spectroscopy refers to the study of how radiated energy and matter interact. The energy is absorbed by the matter, creating an excited state. The interaction creates some form of electromagnetic waves (EM), often in the form of visible light, such as sparks.

Spectrometry deals with the measurement of a specific spectrum; essentially the application of spectroscopy so that there are quantifiable results that can then be assessed.",,Spectrometry,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__RBHw300pzIYcttGsAmIZvk5,Ultrasonography,diagnostic sonography|Medical ultrasound,,FALSE,,,http://edamontology.org/topic_3382,,,,,,,,,,,,,topic__RBHw300pzIYcttGsAmIZvk5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diagnostic sonography|Medical ultrasound,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__RBKlmE9DGTZwEwxw0juThGg,Multi-photon microscopy,Two-photon excitation Microscopy (TPEM),Fluorescence microscopy technnique in which the fluorescent molecule is excited by multiple photons of a wavelength longer than the emission of the fluorescent molecule.,FALSE,,,http://edamontology.org/topic_____Non-linear_microscopy|http://edamontology.org/topic__R7Vn7GbwtqVvGWNAMGdcNW1,,,,,,,,,,,,,topic__RBKlmE9DGTZwEwxw0juThGg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fluorescence microscopy technnique in which the fluorescent molecule is excited by multiple photons of a wavelength longer than the emission of the fluorescent molecule.,,Two-photon excitation Microscopy (TPEM),,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__RBkRgSi7js0c70kjiPgYTgR,Single-photon emission computed tomography,SPECT,,FALSE,,,http://edamontology.org/topic_3452,,,,,,,,,,,,,topic__RBkRgSi7js0c70kjiPgYTgR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECT,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__RbM6PZFI9i5lG4gzAySn0c,Freeze fracturing,Freeze etching|Freeze-fracture|Freeze-etch,,FALSE,,,http://edamontology.org/topic__ReQzVVVh0IPyN0c1V5wQVO,,,,,,,,,,,,,topic__RbM6PZFI9i5lG4gzAySn0c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freeze etching|Freeze-fracture|Freeze-etch,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__RBNfUSYBOKUapWrsyPMMTkw,Cryo scanning electron microscopy,Cryo SEM,,FALSE,,,http://edamontology.org/topic__RBZsLMTdyuEDtVe2fge61l0,,,,,,,,,,,,,topic__RBNfUSYBOKUapWrsyPMMTkw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cryo SEM,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__RBNoPZIOvBhdWGe8mFNpoWQ,Fixed sample imaging,,,FALSE,,,http://edamontology.org/topic_3382,,,,,,,,,,,,,topic__RBNoPZIOvBhdWGe8mFNpoWQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__RBsSZve5PnQFO3scMDWo9f0,Area-capturing microscopy,,,FALSE,,,http://edamontology.org/topic_3385,,,,,,,,,,,,,topic__RBsSZve5PnQFO3scMDWo9f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__RByvmgDpAo4FOrMdvTm1gwR,Serial block-face scanning electron microscopy,SBF SEM,An ultramicrotome present inside the SEM allow for serial sectioning of the sample between acquisitions therefore allowing for the generation of 3-dimensional data.,FALSE,,,http://edamontology.org/topic__RBZsLMTdyuEDtVe2fge61l0,,,,,,,,,,,,,topic__RByvmgDpAo4FOrMdvTm1gwR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An ultramicrotome present inside the SEM allow for serial sectioning of the sample between acquisitions therefore allowing for the generation of 3-dimensional data.,SBF SEM,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__RBZsLMTdyuEDtVe2fge61l0,Scanning electron microscopy,SEM|Scanning electron microscope,"In scanning electron microscopy, a focused beam of electrons is raster scanned over the surface of the sample. The image is typically formed by detecting secondary electrons or backscattered electrons.",FALSE,,,http://edamontology.org/topic_0611,,,,,,,,,,,,,topic__RBZsLMTdyuEDtVe2fge61l0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In scanning electron microscopy, a focused beam of electrons is raster scanned over the surface of the sample. The image is typically formed by detecting secondary electrons or backscattered electrons.",SEM,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,Scanning electron microscope
http://edamontology.org/topic__RC91JqkkQnsmvg8zuG6Td7q,Structured illumination microscopy,SIM|Multifocal Structured Illumination Microscopy|Saturated Structured Illumination|Instant linear structured Illumination Microscopy|iSIM|MSIM|SSIM,A patterned illumination interferes with the sample and creates moire fringes which are further processed by an algorithm to increase spatial resolution.|Structured illumination microscopy includes also techniques that do not rely on fluorescence.,FALSE,,,http://edamontology.org/topic_Super-resolution_microscopy,,,,,,,,,,,,,topic__RC91JqkkQnsmvg8zuG6Td7q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A patterned illumination interferes with the sample and creates moire fringes which are further processed by an algorithm to increase spatial resolution.,SIM,,Multifocal Structured Illumination Microscopy|Saturated Structured Illumination|Instant linear structured Illumination Microscopy|iSIM|MSIM|SSIM,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__RDCjx86atJP685sX1zrE2ia,Cryo electron tomography,CryoET|Electron cryotomography,,FALSE,,,http://edamontology.org/topic__R9O3HmIAjoN5IqXXXRukzzr,,,,,,,,,,,,,topic__RDCjx86atJP685sX1zrE2ia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CryoET|Electron cryotomography,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__RDdX0TswBVhmWiS1dI3pghN,Bright-field microscopy,,Microscopy technique relying on the direct observation of samples with light transmitted through them.,FALSE,,,http://edamontology.org/topic__R9P5gEAm1wic4R2PcZ7ZpPA,,,,,,,,,,,,,topic__RDdX0TswBVhmWiS1dI3pghN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microscopy technique relying on the direct observation of samples with light transmitted through them.,,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__RDos3h5yRfjhLUcOImDOFgB,Positron emission tomography,PET|Computerized tomography,,FALSE,,,http://edamontology.org/topic_3452,,,,,,,,,,,,,topic__RDos3h5yRfjhLUcOImDOFgB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PET,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,Computerized tomography
http://edamontology.org/topic__RDvZSyRAcr8fonKvKdVoXw2,Bioluminescence imaging,,,FALSE,,,http://edamontology.org/topic_3382,,,,,,,,,,,,,topic__RDvZSyRAcr8fonKvKdVoXw2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__ReQzVVVh0IPyN0c1V5wQVO,Sample preparation,,,FALSE,,,http://edamontology.org/topic_0003,,,,,,,,,,,,,topic__ReQzVVVh0IPyN0c1V5wQVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__RkSYwMcVWG5FCi4BaWDMaJ,High-pressure freezing,,,FALSE,,,http://edamontology.org/topic__R77vfEkRqjIenYUqhDPvdkM,,,,,,,,,,,,,topic__RkSYwMcVWG5FCi4BaWDMaJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic__RL4rPCXlIu9uzNrGcbcSNp,Live sample imaging,,"imaging of samples in conditions that keeps them alive, allowing the study of dynamic changes.",FALSE,,,http://edamontology.org/topic_3382,,,,,,,,,,,,,topic__RL4rPCXlIu9uzNrGcbcSNp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"imaging of samples in conditions that keeps them alive, allowing the study of dynamic changes.",,,,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
